*******************************************************************
* Genome-wide Complex Trait Analysis (GCTA)
* version 1.93.2 beta Linux
* (C) 2010-present, Jian Yang, The University of Queensland
* Please report bugs to Jian Yang <jian.yang.qt@gmail.com>
*******************************************************************
Analysis started at 23:24:16 -03 on Wed Jun 09 2021.
Hostname: darwin

Accepted options:
--reml
--reml-alg 0
--reml-maxit 1000
--grm /scratch/genevol/users/lucas/V2/grmNAfr
--pheno /raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQB1.txt
--covar /raid/genevol/users/lucas/heritability/02.GCTA/data/envir0.txt
--reml-est-fix
--out /raid/genevol/users/lucas/heritability/03.Heritability/Results/V2/HLA-DQB1/NAfrHLA-DQB10

Note: This is a multi-thread program. You could specify the number of threads by the --thread-num option to speed up the computation if there are multiple processors in your machine.

Reading IDs of the GRM from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.id].
358 IDs read from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.id].
Reading the GRM from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.bin].
GRM for 358 individuals are included from [/scratch/genevol/users/lucas/V2/grmNAfr.grm.bin].
Reading phenotypes from [/raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQB1.txt].
Non-missing phenotypes of 358 individuals are included from [/raid/genevol/users/lucas/heritability/02.GCTA/data/geneNAfrHLA-DQB1.txt].
Reading discrete covariate(s) from [/raid/genevol/users/lucas/heritability/02.GCTA/data/envir0.txt].
3 discrete covariate(s) of 445 individuals are included from [/raid/genevol/users/lucas/heritability/02.GCTA/data/envir0.txt].

3 discrete variable(s) included as covariate(s).
358 individuals are in common in these files.

Performing  REML analysis ... (Note: may take hours depending on sample size).
358 observations, 11 fixed effect(s), and 2 variance component(s)(including residual variance).
Calculating prior values of variance components by EM-REML ...
Updated prior values: 17196.6 17113.2
logL: -1987.94
Running AI-REML algorithm ...
Iter.	logL	V(G)	V(e)	
808	-1982.64	30067.99786	0.03841	(1 component(s) constrained)
809	-1982.44	30063.63088	0.03841	(1 component(s) constrained)
810	-1982.12	30061.41006	0.03841	(1 component(s) constrained)
811	-1981.47	30056.08257	0.03841	(1 component(s) constrained)
812	-1981.86	30061.80589	0.03841	(1 component(s) constrained)
813	-1982.14	30072.87124	0.03841	(1 component(s) constrained)
814	-1981.26	30065.84192	0.03841	(1 component(s) constrained)
815	-1982.38	30066.30954	0.03841	(1 component(s) constrained)
816	-1981.72	30057.12004	0.03841	(1 component(s) constrained)
817	-1981.64	30051.15561	0.03841	(1 component(s) constrained)
818	-1983.23	30066.67966	0.03841	(1 component(s) constrained)
819	-1983.44	30062.27320	0.03841	(1 component(s) constrained)
820	-1982.84	30050.24665	0.03841	(1 component(s) constrained)
821	-1982.24	30068.02544	0.03841	(1 component(s) constrained)
822	-1982.92	30052.50580	0.03841	(1 component(s) constrained)
823	-1981.82	30063.81579	0.03841	(1 component(s) constrained)
824	-1982.67	30061.82237	0.03841	(1 component(s) constrained)
825	-1984.27	30064.15572	0.03841	(1 component(s) constrained)
826	-1982.36	30051.01897	0.03841	(1 component(s) constrained)
827	-1981.80	30051.69955	0.03841	(1 component(s) constrained)
828	-1983.44	30063.36496	0.03841	(1 component(s) constrained)
829	-1981.56	30061.62179	0.03841	(1 component(s) constrained)
830	-1980.82	30059.02208	0.03841	(1 component(s) constrained)
831	-1983.06	30049.54030	0.03841	(1 component(s) constrained)
832	-1982.53	30065.41471	0.03841	(1 component(s) constrained)
833	-1983.56	30073.59119	0.03841	(1 component(s) constrained)
834	-1983.92	30065.95954	0.03841	(1 component(s) constrained)
835	-1984.49	30063.15124	0.03841	(1 component(s) constrained)
836	-1980.93	30057.85722	0.03841	(1 component(s) constrained)
837	-1982.67	30061.15267	0.03841	(1 component(s) constrained)
838	-1983.02	30065.41362	0.03841	(1 component(s) constrained)
839	-1982.48	30061.99594	0.03841	(1 component(s) constrained)
840	-1983.33	30062.23508	0.03841	(1 component(s) constrained)
841	-1982.16	30061.99556	0.03841	(1 component(s) constrained)
842	-1981.17	30062.77417	0.03841	(1 component(s) constrained)
843	-1981.92	30073.96969	0.03841	(1 component(s) constrained)
844	-1982.40	30064.72344	0.03841	(1 component(s) constrained)
845	-1983.17	30065.76029	0.03841	(1 component(s) constrained)
846	-1981.33	30064.62322	0.03841	(1 component(s) constrained)
847	-1983.10	30062.50293	0.03841	(1 component(s) constrained)
848	-1983.40	30064.21850	0.03841	(1 component(s) constrained)
849	-1981.89	30070.31978	0.03841	(1 component(s) constrained)
850	-1980.96	30067.67957	0.03841	(1 component(s) constrained)
851	-1981.37	30066.59891	0.03841	(1 component(s) constrained)
852	-1983.86	30056.67218	0.03841	(1 component(s) constrained)
853	-1983.63	30058.02615	0.03841	(1 component(s) constrained)
854	-1983.20	30060.43423	0.03841	(1 component(s) constrained)
855	-1982.21	30068.08027	0.03841	(1 component(s) constrained)
856	-1981.60	30059.10981	0.03841	(1 component(s) constrained)
857	-1982.50	30060.03421	0.03841	(1 component(s) constrained)
858	-1982.69	30066.72785	0.03841	(1 component(s) constrained)
859	-1980.64	30057.35820	0.03841	(1 component(s) constrained)
860	-1981.71	30057.33954	0.03841	(1 component(s) constrained)
861	-1981.36	30055.09262	0.03841	(1 component(s) constrained)
862	-1982.98	30057.24965	0.03841	(1 component(s) constrained)
863	-1981.57	30051.64201	0.03841	(1 component(s) constrained)
864	-1982.09	30056.07676	0.03841	(1 component(s) constrained)
865	-1982.48	30057.41727	0.03841	(1 component(s) constrained)
866	-1980.57	30066.75572	0.03841	(1 component(s) constrained)
867	-1981.46	30064.93919	0.03841	(1 component(s) constrained)
868	-1981.50	30057.71718	0.03841	(1 component(s) constrained)
869	-1980.37	30059.45476	0.03841	(1 component(s) constrained)
870	-1981.97	30061.52529	0.03841	(1 component(s) constrained)
871	-1981.98	30062.45034	0.03841	(1 component(s) constrained)
872	-1982.49	30065.59891	0.03841	(1 component(s) constrained)
873	-1981.88	30059.11283	0.03841	(1 component(s) constrained)
874	-1983.22	30058.33469	0.03841	(1 component(s) constrained)
875	-1981.39	30054.48811	0.03841	(1 component(s) constrained)
876	-1983.10	30055.64777	0.03841	(1 component(s) constrained)
877	-1982.52	30069.75122	0.03841	(1 component(s) constrained)
878	-1984.55	30064.06093	0.03841	(1 component(s) constrained)
879	-1981.76	30084.09724	0.03841	(1 component(s) constrained)
880	-1982.25	30074.57289	0.03841	(1 component(s) constrained)
881	-1980.51	30071.15464	0.03841	(1 component(s) constrained)
882	-1983.25	30066.46233	0.03841	(1 component(s) constrained)
883	-1983.95	30067.96674	0.03841	(1 component(s) constrained)
884	-1982.70	30074.20636	0.03841	(1 component(s) constrained)
885	-1982.81	30071.51625	0.03841	(1 component(s) constrained)
886	-1982.92	30070.37028	0.03841	(1 component(s) constrained)
887	-1980.69	30063.42742	0.03841	(1 component(s) constrained)
888	-1982.81	30056.62670	0.03841	(1 component(s) constrained)
889	-1982.17	30059.02406	0.03841	(1 component(s) constrained)
890	-1981.78	30055.34485	0.03841	(1 component(s) constrained)
891	-1983.95	30040.41250	0.03841	(1 component(s) constrained)
892	-1981.32	30068.94770	0.03841	(1 component(s) constrained)
893	-1981.86	30069.70492	0.03841	(1 component(s) constrained)
894	-1981.26	30062.61660	0.03841	(1 component(s) constrained)
895	-1982.00	30049.30967	0.03841	(1 component(s) constrained)
896	-1981.28	30053.40627	0.03841	(1 component(s) constrained)
897	-1981.71	30068.17260	0.03841	(1 component(s) constrained)
898	-1981.32	30065.53813	0.03841	(1 component(s) constrained)
899	-1980.57	30071.33079	0.03841	(1 component(s) constrained)
900	-1981.60	30069.84642	0.03841	(1 component(s) constrained)
901	-1980.63	30059.42578	0.03841	(1 component(s) constrained)
902	-1982.40	30062.79116	0.03841	(1 component(s) constrained)
903	-1983.07	30053.93662	0.03841	(1 component(s) constrained)
904	-1981.01	30057.20219	0.03841	(1 component(s) constrained)
905	-1981.60	30058.38654	0.03841	(1 component(s) constrained)
906	-1981.64	30067.82648	0.03841	(1 component(s) constrained)
907	-1982.39	30051.87273	0.03841	(1 component(s) constrained)
908	-1981.19	30061.61813	0.03841	(1 component(s) constrained)
909	-1984.17	30060.72238	0.03841	(1 component(s) constrained)
910	-1982.25	30054.78629	0.03841	(1 component(s) constrained)
911	-1982.70	30056.70149	0.03841	(1 component(s) constrained)
912	-1981.13	30064.88579	0.03841	(1 component(s) constrained)
913	-1981.84	30065.01021	0.03841	(1 component(s) constrained)
914	-1982.83	30057.64637	0.03841	(1 component(s) constrained)
915	-1983.61	30064.38036	0.03841	(1 component(s) constrained)
916	-1981.56	30050.41988	0.03841	(1 component(s) constrained)
917	-1983.99	30057.83713	0.03841	(1 component(s) constrained)
918	-1982.34	30050.56618	0.03841	(1 component(s) constrained)
919	-1982.89	30051.85435	0.03841	(1 component(s) constrained)
920	-1981.84	30060.62650	0.03841	(1 component(s) constrained)
921	-1984.06	30065.59838	0.03841	(1 component(s) constrained)
922	-1981.16	30057.71270	0.03841	(1 component(s) constrained)
923	-1982.08	30057.55499	0.03841	(1 component(s) constrained)
924	-1981.93	30053.30486	0.03841	(1 component(s) constrained)
925	-1982.53	30071.91958	0.03841	(1 component(s) constrained)
926	-1983.59	30067.97333	0.03841	(1 component(s) constrained)
927	-1982.47	30064.49392	0.03841	(1 component(s) constrained)
928	-1981.60	30065.64359	0.03841	(1 component(s) constrained)
929	-1982.88	30059.60040	0.03841	(1 component(s) constrained)
930	-1982.07	30062.37265	0.03841	(1 component(s) constrained)
931	-1980.93	30060.47370	0.03841	(1 component(s) constrained)
932	-1982.95	30062.36968	0.03841	(1 component(s) constrained)
933	-1982.51	30071.71558	0.03841	(1 component(s) constrained)
934	-1981.36	30048.57864	0.03841	(1 component(s) constrained)
935	-1983.19	30053.34760	0.03841	(1 component(s) constrained)
936	-1981.60	30052.99327	0.03841	(1 component(s) constrained)
937	-1983.11	30056.87755	0.03841	(1 component(s) constrained)
938	-1982.96	30074.70569	0.03841	(1 component(s) constrained)
939	-1982.48	30052.96507	0.03841	(1 component(s) constrained)
940	-1982.35	30054.29030	0.03841	(1 component(s) constrained)
941	-1983.22	30061.08164	0.03841	(1 component(s) constrained)
942	-1982.36	30066.56049	0.03841	(1 component(s) constrained)
943	-1981.90	30069.95645	0.03841	(1 component(s) constrained)
944	-1981.37	30067.18329	0.03841	(1 component(s) constrained)
945	-1982.17	30066.32995	0.03841	(1 component(s) constrained)
946	-1982.29	30061.85534	0.03841	(1 component(s) constrained)
947	-1982.53	30071.58325	0.03841	(1 component(s) constrained)
948	-1982.19	30062.69936	0.03841	(1 component(s) constrained)
949	-1982.24	30059.45601	0.03841	(1 component(s) constrained)
950	-1981.43	30062.13471	0.03841	(1 component(s) constrained)
951	-1984.02	30064.61274	0.03841	(1 component(s) constrained)
952	-1981.69	30059.56856	0.03841	(1 component(s) constrained)
953	-1981.58	30060.39255	0.03841	(1 component(s) constrained)
954	-1983.98	30070.85242	0.03841	(1 component(s) constrained)
955	-1980.51	30059.86294	0.03841	(1 component(s) constrained)
956	-1983.05	30057.98880	0.03841	(1 component(s) constrained)
957	-1982.27	30061.72240	0.03841	(1 component(s) constrained)
958	-1984.20	30058.68611	0.03841	(1 component(s) constrained)
959	-1983.44	30075.09392	0.03841	(1 component(s) constrained)
960	-1981.03	30055.03165	0.03841	(1 component(s) constrained)
961	-1983.86	30060.78186	0.03841	(1 component(s) constrained)
962	-1983.07	30061.42865	0.03841	(1 component(s) constrained)
963	-1982.79	30066.23860	0.03841	(1 component(s) constrained)
964	-1982.43	30068.00324	0.03841	(1 component(s) constrained)
965	-1982.14	30061.52121	0.03841	(1 component(s) constrained)
966	-1982.51	30065.83530	0.03841	(1 component(s) constrained)
967	-1982.53	30050.64420	0.03841	(1 component(s) constrained)
968	-1981.10	30052.60958	0.03841	(1 component(s) constrained)
969	-1983.87	30054.05902	0.03841	(1 component(s) constrained)
970	-1980.78	30050.02520	0.03841	(1 component(s) constrained)
971	-1983.46	30055.34708	0.03841	(1 component(s) constrained)
972	-1982.38	30053.85019	0.03841	(1 component(s) constrained)
973	-1980.90	30053.93219	0.03841	(1 component(s) constrained)
974	-1983.95	30052.76791	0.03841	(1 component(s) constrained)
975	-1981.56	30053.24538	0.03841	(1 component(s) constrained)
976	-1983.72	30056.60308	0.03841	(1 component(s) constrained)
977	-1981.62	30057.65590	0.03841	(1 component(s) constrained)
978	-1981.67	30057.98929	0.03841	(1 component(s) constrained)
979	-1982.47	30056.41409	0.03841	(1 component(s) constrained)
980	-1981.87	30047.01013	0.03841	(1 component(s) constrained)
981	-1983.00	30066.60558	0.03841	(1 component(s) constrained)
982	-1983.55	30044.13241	0.03841	(1 component(s) constrained)
983	-1982.29	30054.17642	0.03841	(1 component(s) constrained)
984	-1983.64	30056.91903	0.03841	(1 component(s) constrained)
985	-1981.86	30065.35201	0.03841	(1 component(s) constrained)
986	-1979.88	30063.07615	0.03841	(1 component(s) constrained)
987	-1982.21	30064.69652	0.03841	(1 component(s) constrained)
988	-1980.93	30062.67338	0.03841	(1 component(s) constrained)
989	-1982.40	30060.88130	0.03841	(1 component(s) constrained)
990	-1982.83	30059.19999	0.03841	(1 component(s) constrained)
991	-1982.72	30078.02781	0.03841	(1 component(s) constrained)
992	-1982.43	30057.10352	0.03841	(1 component(s) constrained)
993	-1982.43	30063.45849	0.03841	(1 component(s) constrained)
994	-1982.56	30057.43343	0.03841	(1 component(s) constrained)
995	-1981.86	30062.32887	0.03841	(1 component(s) constrained)
996	-1981.95	30065.70052	0.03841	(1 component(s) constrained)
997	-1981.82	30057.61143	0.03841	(1 component(s) constrained)
998	-1984.44	30069.98923	0.03841	(1 component(s) constrained)
999	-1982.30	30051.34248	0.03841	(1 component(s) constrained)
Error: Log-likelihood not converged (stop after 1000 iteractions). 
You can specify the option --reml-maxit to allow for more iterations.

An error occurs, please check the options or data
